x,y,diff,time
-2.9035340344485974,-2.9035340344485974,-78.33233140754282,15.953999996185303
-2.9035340344016545,-2.903534034401837,-78.33233140754284,0.024000167846679688
-2.90353403387502,-2.90353403388398,-78.33233140754285,0.03699994087219238
