x,y
-10.000003680784289,-10.76889840503396
-8.781099704010828,1.5708184212740857
-1.226335969480602,1.5707963747410387
-9.366382593957951,1.5707963368920979
8.009220089571446,8.161949879241353
-4.96599771446981,1.5707965784080782
-4.965997615769194,-4.712388939618589
8.009220077113717,7.853981648621428
8.00922013228912,1.5707962737598022
8.009220152643,1.5707963529612816
8.009220143765036,-4.712388987572642
